dataset,n_samples,n_features,schedule_id,label,kind,effective_k,depth_1_trees,depth_2_trees,depth_3_trees,n_estimators,fit_time_s,accuracy
spect,267,22,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.2517583039589226,0.8656716417910447
spect,267,22,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.43325788527727127,0.8656716417910447
spect,267,22,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.735757187474519,0.8656716417910447
spect,267,22,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.8523157788673416,0.8805970149253731
spect,267,22,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,2.001813127216883,0.8656716417910447
dermatology,366,34,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.013043481251224875,0.8043478260869565
dermatology,366,34,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.02608696250244975,0.8043478260869565
dermatology,366,34,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.06521740625612438,0.8043478260869565
dermatology,366,34,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.13043481251224875,0.8043478260869565
dermatology,366,34,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.2608696250244975,0.8043478260869565
dermatology,366,34,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,1.159190947888419,0.9565217391304348
dermatology,366,34,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,2.318381895776838,0.9239130434782609
dermatology,366,34,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,5.795954739442095,0.9347826086956522
dermatology,366,34,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,11.59190947888419,0.9347826086956522
dermatology,366,34,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,23.18381895776838,0.9347826086956522
dermatology,366,34,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,15.908266424946486,0.8913043478260869
dermatology,366,34,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,47.72479927483946,0.8913043478260869
dermatology,366,34,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,79.54133212473243,0.9239130434782609
dermatology,366,34,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,1.4070170916616918,0.8043478260869565
dermatology,366,34,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,2.553164558298886,0.8804347826086957
dermatology,366,34,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,5.991606958210468,0.9130434782608695
dermatology,366,34,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,11.722344291396439,0.9456521739130435
dermatology,366,34,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,79.7891582685057,0.8043478260869565
dermatology,366,34,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,101.5659601346124,0.9347826086956522
soybean,675,35,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.017564639588817953,0.6390532544378699
soybean,675,35,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.035129279177635905,0.6745562130177515
soybean,675,35,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.08782319794408977,0.6982248520710059
soybean,675,35,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.17564639588817954,0.6804733727810651
soybean,675,35,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.3512927917763591,0.650887573964497
soybean,675,35,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.963426029146649,0.7100591715976331
soybean,675,35,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.926852058293298,0.727810650887574
soybean,675,35,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,4.817130145733245,0.7041420118343196
soybean,675,35,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,9.63426029146649,0.7100591715976331
soybean,675,35,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,19.26852058293298,0.7218934911242604
soybean,675,35,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,9.272784566599876,0.5325443786982249
soybean,675,35,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,27.818353699799626,0.6568047337278107
soybean,675,35,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,46.36392283299938,0.6982248520710059
soybean,675,35,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,1.2971541813341902,0.6568047337278107
soybean,675,35,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,2.243015570892021,0.6568047337278107
soybean,675,35,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,5.080599739565514,0.6863905325443787
soybean,675,35,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,9.809906687354669,0.7218934911242604
soybean,675,35,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,46.69765098518692,0.6568047337278107
soybean,675,35,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,64.66901738678571,0.7100591715976331
flags,178,43,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.007586245867423713,0.4222222222222222
flags,178,43,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.015172491734847426,0.3333333333333333
flags,178,43,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.037931229337118566,0.4222222222222222
flags,178,43,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.07586245867423713,0.4444444444444444
flags,178,43,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.15172491734847426,0.4
flags,178,43,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.26016328954137863,0.4444444444444444
flags,178,43,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.5203265790827573,0.37777777777777777
flags,178,43,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,1.300816447706893,0.4666666666666667
flags,178,43,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,2.601632895413786,0.4666666666666667
flags,178,43,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,5.203265790827572,0.4666666666666667
flags,178,43,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,1.538871283363551,0.4444444444444444
flags,178,43,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,4.616613850090653,0.4666666666666667
flags,178,43,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,7.6943564168177545,0.4
flags,178,43,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.4043019610224292,0.4
flags,178,43,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.6568790046963842,0.4
flags,178,43,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,1.4146101357182488,0.4444444444444444
flags,178,43,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,2.6774953540880233,0.4888888888888889
flags,178,43,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,7.838495088298805,0.4
flags,178,43,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,12.637458918103949,0.4666666666666667
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.02339827499818057,0.4975
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.04679654999636114,0.58
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.11699137499090284,0.5625
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.23398274998180568,0.5175
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.46796549996361136,0.53
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.5444877520436421,0.6425
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.0889755040872842,0.635
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,2.7224387602182105,0.6375
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,5.444877520436421,0.64
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,10.889755040872842,0.6375
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,2.4782471584156154,0.63
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,7.434741475246847,0.655
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,12.391235792078078,0.64
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.9890549770090729,0.5675
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,1.5101444540545343,0.5925
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,3.073412885190919,0.625
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,5.678860270418227,0.6375
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,12.835803017043508,0.5625
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1,1600,20,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,22.736503080907276,0.6375
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.022974141710437834,0.5575
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.04594828342087567,0.5325
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.11487070855218917,0.535
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.22974141710437834,0.5425
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.4594828342087567,0.57
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.5173598416382447,0.815
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.0347196832764893,0.8175
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,2.5867992081912234,0.8125
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,5.173598416382447,0.815
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,10.347196832764894,0.8125
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,1.898710416816175,0.805
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,5.696131250448525,0.81
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,9.493552084080875,0.8125
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.9538685341365636,0.7025
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,1.4482542340643705,0.7625
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,2.931411333847791,0.815
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,5.403339833486825,0.815
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,9.930060776579193,0.7075
GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,20,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,19.323389075207523,0.815
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.02236866669263691,0.5325
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.04473733338527382,0.515
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.11184333346318454,0.5175
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.22368666692636907,0.5275
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.44737333385273814,0.5175
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.562846731254831,0.4925
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.125693462509662,0.4875
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,2.814233656274155,0.485
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,5.62846731254831,0.515
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,11.25693462509662,0.4875
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,2.081875983159989,0.6675
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,6.245627949479967,0.6525
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,10.409379915799946,0.6675
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.9878513984149322,0.51
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,1.5283294629771262,0.52
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,3.1497636566637084,0.515
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,5.852153979474679,0.53
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,10.834384582960046,0.56
GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,20,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,21.103467809641735,0.5425
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.023922820831649004,0.56
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.04784564166329801,0.57
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.11961410415824503,0.5475
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.23922820831649005,0.52
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.4784564166329801,0.5625
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.548318799980916,0.705
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.096637599961832,0.7125
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,2.7415939999045804,0.725
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,5.483187999809161,0.725
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,10.966375999618322,0.73
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,2.0882674915716053,0.695
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,6.264802474714815,0.715
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,10.441337457858026,0.7075
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,1.0028523957822473,0.62
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,1.5272483749315142,0.6725
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,3.1004363123793155,0.7075
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,5.722416208125651,0.725
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,10.895871053659357,0.615
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,20,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,20.859394657495432,0.725
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.02379214789252728,0.495
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.04758429578505456,0.4775
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.11896073946263641,0.5525
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.23792147892527282,0.525
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.47584295785054564,0.515
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.5978642832953482,0.7575
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.1957285665906965,0.755
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,2.9893214164767414,0.7575
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,5.978642832953483,0.755
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,11.957285665906966,0.755
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,2.3208454665727913,0.7475
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,6.962536399718374,0.7525
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,11.604227332863957,0.755
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,1.0499150932533667,0.575
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,1.6239872286561876,0.615
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,3.3462036348646507,0.725
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,6.216564311878756,0.76
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,12.056278142821975,0.5775
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,20,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,22.963648715475575,0.755
car_evaluation,1728,6,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.009389785397797824,0.7754629629629629
car_evaluation,1728,6,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.018779570795595647,0.7754629629629629
car_evaluation,1728,6,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.046948926988989115,0.7754629629629629
car_evaluation,1728,6,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.09389785397797823,0.7754629629629629
car_evaluation,1728,6,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.18779570795595646,0.7754629629629629
car_evaluation,1728,6,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.07142640000674874,0.8541666666666666
car_evaluation,1728,6,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.14285280001349748,0.8634259259259259
car_evaluation,1728,6,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.3571320000337437,0.8379629629629629
car_evaluation,1728,6,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.7142640000674874,0.8634259259259259
car_evaluation,1728,6,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,1.4285280001349747,0.8379629629629629
car_evaluation,1728,6,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.10566075006499887,0.8101851851851852
car_evaluation,1728,6,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.3169822501949966,0.8611111111111112
car_evaluation,1728,6,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.5283037503249943,0.8611111111111112
car_evaluation,1728,6,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.24983232256490737,0.7754629629629629
car_evaluation,1728,6,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.31186893717385833,0.7754629629629629
car_evaluation,1728,6,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.497978781000711,0.8055555555555556
car_evaluation,1728,6,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.8081618540454656,0.8379629629629629
car_evaluation,1728,6,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.706709672883153,0.7754629629629629
car_evaluation,1728,6,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,1.8854053504532202,0.8379629629629629
led24,3200,24,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.059073579218238595,0.64125
led24,3200,24,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.11814715843647719,0.64125
led24,3200,24,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.29536789609119296,0.69625
